task_id	name	hash	status	exit	cpus	memory	time	submit	start	complete	duration	%cpu	%mem	peak_rss	workdir
30	vcfsubset (Papuan chr19)	a5/01e734	COMPLETED	0	1	4294967296	3600000	1761400240575	1761400245268	1761400285196	44621	93.8	0.0	86130688	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/a5/01e734826e14f135d07688ceab3689
32	vcfsubset (Papuan chr20)	5a/f72d2f	COMPLETED	0	1	4294967296	3600000	1761400280475	1761400285214	1761400330200	49725	94.7	0.0	86339584	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/5a/f72d2fc46cb5700ea8e0fc477d502d
31	pbs (Papuan 19)	bc/e751fc	COMPLETED	0	1	17179869184	3600000	1761400246536	1761400250197	1761400350201	103665	96.6	1.0	2530840576	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/bc/e751fc393a1a2be8c155ae17f20edf
33	pbs (Papuan 20)	b8/d88dfb	COMPLETED	0	1	17179869184	3600000	1761400291369	1761400295197	1761400395214	103845	96.1	0.2	2817253376	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/b8/d88dfba05212c770131688c32b534a
29	xpehh (Papuan 19)	cb/e0f617	COMPLETED	0	1	25769803776	7200000	1761400235577	1761400240198	1761400525210	289633	96.6	2.4	5068144640	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/cb/e0f617d4c6c5a16b4a62a15dfd9aa4
34	xpehh (Papuan 20)	7c/cb9338	COMPLETED	0	1	25769803776	7200000	1761400285355	1761400290198	1761400605245	319890	98.1	2.4	5662699520	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/7c/cb933857677bc1a3ac270c24cc4562
18	run_sim (18)	f8/1f9fa1	COMPLETED	0	1	8589934592	10800000	1761399191956	1761399195131	1761400680245	1488289	98.2	0.1	1015386112	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/f8/1f9fa12151ad4fee8b7d56ff6218fc
35	vcfsubset (Papuan chr18)	7a/395be8	COMPLETED	0	1	4294967296	3600000	1761400680439	1761400685216	1761400740239	59800	96.0	0.0	86134784	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/7a/395be8d1023527d0f0ff0f162c0fc8
14	run_sim (14)	52/bf532e	COMPLETED	0	1	8589934592	10800000	1761399173951	1761399175127	1761400750218	1576267	98.4	0.1	1065234432	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/52/bf532ecd48858b33d2b7f60b236a06
40	vcfsubset (Papuan chr14)	0b/7421b0	COMPLETED	0	1	4294967296	3600000	1761400761397	1761400765219	1761400825222	63825	95.4	0.0	86102016	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/0b/7421b0cc3795f1f96f4ba8f6390b80
37	pbs (Papuan 18)	49/9ff5f7	COMPLETED	0	1	17179869184	3600000	1761400691397	1761400695217	1761400830221	138824	97.0	1.3	3487113216	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/49/9ff5f740f866b0d9b07c13ee5c024c
13	run_sim (13)	39/2f9e1f	COMPLETED	0	1	8589934592	10800000	1761399167971	1761399170133	1761400905265	1737294	98.5	0.1	1135742976	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/39/2f9e1f061b7c7660683f5ed4afafa4
38	pbs (Papuan 14)	47/384a67	COMPLETED	0	1	17179869184	3600000	1761400750315	1761400755222	1761400910229	159914	97.7	1.6	3785363456	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/47/384a67ed558ea7cd4978937da92a14
17	run_sim (17)	a7/6c1480	COMPLETED	0	1	8589934592	10800000	1761399185960	1761399190126	1761400930226	1744266	98.4	0.1	1405808640	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/a7/6c1480c7ebc900f840453ad7eeb47d
41	vcfsubset (Papuan chr13)	d9/97ca35	COMPLETED	0	1	4294967296	3600000	1761400905430	1761400910235	1761400960229	54799	95.4	0.0	86306816	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/d9/97ca35130820c060e14d3836fbaf9c
46	vcfsubset (Papuan chr17)	90/c5f269	COMPLETED	0	1	4294967296	3600000	1761400941381	1761400945229	1761401000233	58852	95.4	0.0	86151168	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/90/c5f269baf50265d20e74af6e5c4126
44	pbs (Papuan 17)	1c/13b72d	COMPLETED	0	1	17179869184	3600000	1761400930380	1761400935257	1761401045231	114851	97.0	0.3	3639357440	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/1c/13b72d76ae04a0d7d6f2167ea2952b
16	run_sim (16)	64/86dc18	COMPLETED	0	1	8589934592	10800000	1761399197965	1761399200128	1761401070231	1872266	98.6	0.2	1469943808	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/64/86dc1882a1fe757e1c59add8d2aa96
36	xpehh (Papuan 18)	1f/c61727	COMPLETED	0	1	25769803776	7200000	1761400685361	1761400690226	1761401075234	389873	98.3	3.4	6935085056	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/1f/c617270aef0b9acd6aae4cd571556b
43	pbs (Papuan 13)	68/699be5	COMPLETED	0	1	17179869184	3600000	1761400916411	1761400920230	1761401090237	173826	97.6	1.8	4096217088	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/68/699be527b0611ae02f420c31218518
47	vcfsubset (Papuan chr16)	39/e3e275	COMPLETED	0	1	4294967296	3600000	1761401070465	1761401075255	1761401135238	64773	96.1	0.0	86204416	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/39/e3e2754707ea55385b37847c3f1636
39	xpehh (Papuan 14)	82/6e32c3	COMPLETED	0	1	25769803776	7200000	1761400755378	1761400760220	1761401155240	399862	98.4	0.7	7567822848	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/82/6e32c3bb9fb580efbf82b97793aec9
15	run_sim (15)	1c/7cfea8	COMPLETED	0	1	8589934592	10800000	1761399179977	1761399180159	1761401195238	2015261	98.4	0.1	1123209216	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/1c/7cfea804a5f8b703ac7656c882f370
49	pbs (Papuan 16)	e2/3fc8ae	COMPLETED	0	1	17179869184	3600000	1761401081342	1761401085258	1761401210241	128899	97.7	0.3	3906158592	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/e2/3fc8ae99276982378c71e876b565f5
52	vcfsubset (Papuan chr15)	97/a60a4b	COMPLETED	0	1	4294967296	3600000	1761401206400	1761401210255	1761401265243	58843	96.0	0.0	86249472	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/97/a60a4b01c93d50032630aac0d5e97e
45	xpehh (Papuan 17)	c5/5a09f5	COMPLETED	0	1	25769803776	7200000	1761400935293	1761400940226	1761401315245	379952	98.2	0.7	7263752192	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/c5/5a09f58601a38b995a5ef4c9e90a75
50	pbs (Papuan 15)	71/806cf4	COMPLETED	0	1	17179869184	3600000	1761401195528	1761401200238	1761401335245	139717	97.5	1.4	3518627840	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/71/806cf4bd6db26d6fa93979d2a3a39b
42	xpehh (Papuan 13)	e5/55a8b5	COMPLETED	0	1	25769803776	7200000	1761400910371	1761400915228	1761401340245	429874	98.5	0.8	8256430080	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/e5/55a8b54ac2f1080061a06e47978b0f
11	run_sim (11)	a8/ff3674	COMPLETED	0	1	8589934592	10800000	1761399150008	1761399155127	1761401360245	2210237	98.8	0.1	1490546688	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/a8/ff3674c44637c0b05c56d1deea4469
55	vcfsubset (Papuan chr11)	34/11c662	COMPLETED	0	1	4294967296	3600000	1761401360515	1761401365247	1761401450282	89767	96.3	0.0	86016000	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/34/11c662000c24c77c52731a6fc09d38
48	xpehh (Papuan 16)	99/f9c0c1	COMPLETED	0	1	25769803776	7200000	1761401075341	1761401080236	1761401515285	439944	98.3	3.8	7773495296	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/99/f9c0c156be7510e378398285d6b506
51	xpehh (Papuan 15)	17/8acf1e	COMPLETED	0	1	25769803776	7200000	1761401200403	1761401205288	1761401600258	399855	97.3	3.5	7061602304	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/17/8acf1ebb23d4ad07076b3fc845e71d
53	pbs (Papuan 11)	71/cf2b33	COMPLETED	0	1	17179869184	3600000	1761401371368	1761401375245	1761401625259	253891	97.0	2.7	5767602176	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/71/cf2b3354520f7bd10886ebe13f008e
8	run_sim (8)	79/25943d	COMPLETED	0	1	8589934592	10800000	1761399144101	1761399150125	1761401660260	2516159	98.9	0.1	1595924480	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/79/25943dbdf7057ff67ba87182d6bdbe
56	vcfsubset (Papuan chr8)	6c/1c859c	COMPLETED	0	1	4294967296	3600000	1761401660421	1761401665273	1761401760302	99881	94.5	0.0	86122496	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/6c/1c859c2f83a33c523c7884ff5524d1
10	run_sim (10)	8e/f3c899	COMPLETED	0	1	8589934592	10800000	1761399155961	1761399160126	1761401840266	2684305	98.8	0.1	1843818496	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/8e/f3c899516ee4689f71559e45b0fbbc
58	pbs (Papuan 8)	04/9f69ae	COMPLETED	0	1	17179869184	3600000	1761401671420	1761401675266	1761401915268	243848	97.4	2.3	6092320768	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/04/9f69ae4968100f4d0fabc2ec80b908
61	vcfsubset (Papuan chr10)	57/e5b726	COMPLETED	0	1	4294967296	3600000	1761401851382	1761401855264	1761401945272	93890	94.9	0.0	85979136	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/57/e5b726c32ac9777ed1ef15c85c956d
59	pbs (Papuan 10)	57/a5dd7c	COMPLETED	0	1	17179869184	3600000	1761401840526	1761401845265	1761402065298	224772	97.8	2.2	5776027648	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/57/a5dd7cc2ff3df26fbbf87c46541cd8
54	xpehh (Papuan 11)	cf/3a1673	COMPLETED	0	1	25769803776	7200000	1761401365369	1761401370251	1761402065292	699923	98.0	5.6	11578474496	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/cf/3a1673a16c6cbf81a8e08d5896709b
9	run_sim (9)	15/b3f4ff	COMPLETED	0	1	8589934592	10800000	1761399137989	1761399140127	1761402200279	3062290	98.6	0.7	1722023936	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/15/b3f4ff6495c3bb4c7c7c8d51085d41
12	run_sim (12)	be/c537c6	COMPLETED	0	1	8589934592	10800000	1761399161981	1761399165148	1761402215279	3053298	98.8	0.1	1876176896	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/be/c537c62adc2757252b521310f5d5a4
62	vcfsubset (Papuan chr9)	52/f1c99e	COMPLETED	0	1	4294967296	3600000	1761402200524	1761402205276	1761402290279	89755	96.6	0.0	86265856	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/52/f1c99e88f8bdb41c55912aac86f847
67	vcfsubset (Papuan chr12)	78/79605d	COMPLETED	0	1	4294967296	3600000	1761402223383	1761402225278	1761402310283	86900	96.8	0.0	86036480	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/78/79605d9f2995a6ef9065562f77c95e
57	xpehh (Papuan 8)	79/2ec6f3	COMPLETED	0	1	25769803776	7200000	1761401665356	1761401670259	1761402370296	704940	98.0	6.1	12433788928	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/79/2ec6f3a1d03624f78aedb554957e27
64	pbs (Papuan 9)	4f/aabd5d	COMPLETED	0	1	17179869184	3600000	1761402211372	1761402215285	1761402440289	228917	98.0	2.2	5693493248	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/4f/aabd5d2331101ea351f0596fb7c7fc
65	pbs (Papuan 12)	76/f5fdcc	COMPLETED	0	1	17179869184	3600000	1761402217385	1761402220280	1761402440299	222914	98.0	2.2	5670801408	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/76/f5fdcc910b2dfe25a9b04c5c749f78
60	xpehh (Papuan 10)	cb/ac4c74	COMPLETED	0	1	25769803776	7200000	1761401845380	1761401850265	1761402495290	649910	98.4	5.6	11608072192	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/cb/ac4c74a8ec2320d2c49eb3d854ad15
7	run_sim (7)	47/dedee9	COMPLETED	0	1	8589934592	10800000	1761399131984	1761399135124	1761402620292	3488308	98.8	0.8	1930616832	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/47/dedee95c56c416306cfcaf73980b91
68	vcfsubset (Papuan chr7)	27/88c06e	COMPLETED	0	1	4294967296	3600000	1761402620587	1761402625292	1761402725297	104710	96.6	0.0	86380544	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/27/88c06e2ad8666218862bfa0426d8a2
6	run_sim (6)	c6/08f5c0	COMPLETED	0	1	8589934592	10800000	1761399125972	1761399130120	1761402840300	3714328	98.9	0.6	1845493760	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/c6/08f5c02167d894d9505880ba7c800d
66	xpehh (Papuan 12)	23/9d10dd	COMPLETED	0	1	25769803776	7200000	1761402229397	1761402230278	1761402865310	635913	98.6	5.6	11465293824	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/23/9d10ddce5d81459fad0777b9c07af7
63	xpehh (Papuan 9)	4a/04fd3d	COMPLETED	0	1	25769803776	7200000	1761402205366	1761402210280	1761402865304	659938	98.5	5.7	11652608000	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/4a/04fd3dbaa113cb6ff3aea9748c8a63
70	pbs (Papuan 7)	6e/a08a6b	COMPLETED	0	1	17179869184	3600000	1761402631422	1761402635293	1761402895301	263879	97.9	3.3	6649933824	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/6e/a08a6b0462cb40c7e5d46d624c79c4
73	vcfsubset (Papuan chr6)	a1/e52822	COMPLETED	0	1	4294967296	3600000	1761402851438	1761402855299	1761402960303	108865	96.7	0.0	86220800	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/a1/e52822b461d21ea46adb0dccd2a460
5	run_sim (5)	a8/5514b5	COMPLETED	0	1	8589934592	10800000	1761399114001	1761399120123	1761402995303	3881302	98.8	0.8	2093408256	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/a8/5514b5252017187d27ddd3b77bc276
74	vcfsubset (Papuan chr5)	09/b2ad67	COMPLETED	0	1	4294967296	3600000	1761402995453	1761403000306	1761403110307	114854	96.4	0.0	86228992	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/09/b2ad677c0a40d8edb0fc33f1c1aa41
72	pbs (Papuan 6)	33/e89fdc	COMPLETED	0	1	17179869184	3600000	1761402845409	1761402850299	1761403145308	299899	95.6	2.7	7101366272	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/33/e89fdceffd1c4d23352fe8ab9488cb
76	pbs (Papuan 5)	4c/966a23	COMPLETED	0	1	17179869184	3600000	1761403006371	1761403010312	1761403310313	303942	97.8	2.9	7604269056	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/4c/966a237539a411fe0b94bdd19cdfd1
4	run_sim (4)	cf/2ab53f	COMPLETED	0	1	8589934592	10800000	1761399108028	1761399110126	1761403380316	4272288	99.0	0.7	2038861824	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/cf/2ab53fc9b1b4d1870681e6dcd07905
69	xpehh (Papuan 7)	78/e71b60	COMPLETED	0	1	25769803776	7200000	1761402625426	1761402630295	1761403390318	764892	98.5	6.7	13582782464	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/78/e71b60a904ec082449da09abb7ac3b
77	vcfsubset (Papuan chr4)	84/be95df	COMPLETED	0	1	4294967296	3600000	1761403391408	1761403395315	1761403510318	118910	96.8	0.0	86339584	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/84/be95df8bc4a5ea2292972e0d86f786
3	run_sim (3)	9e/0063be	COMPLETED	0	1	8589934592	10800000	1761399119987	1761399120131	1761403600321	4480334	98.8	1.2	2365939712	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/9e/0063bebdd62736aef57e3e51973a4c
71	xpehh (Papuan 6)	2f/681a35	COMPLETED	0	1	25769803776	7200000	1761402840477	1761402845298	1761403660325	819848	98.6	7.2	14572146688	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/2f/681a352dfc5d8a64d600d3df605268
79	pbs (Papuan 4)	48/0019cd	COMPLETED	0	1	17179869184	3600000	1761403385401	1761403390328	1761403690328	304927	98.1	3.8	7926603776	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/48/0019cd068c67d2dde8f336f17c0af9
82	vcfsubset (Papuan chr3)	c5/718e88	COMPLETED	0	1	4294967296	3600000	1761403611403	1761403615325	1761403735331	123928	96.9	0.0	86142976	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/c5/718e888c9151f7135da0079031a5c8
75	xpehh (Papuan 5)	fd/e5772b	COMPLETED	0	1	25769803776	7200000	1761403000374	1761403005311	1761403875333	874959	98.5	7.5	15503998976	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/fd/e5772bb327e87f65c101aa3dd5714a
80	pbs (Papuan 3)	f9/e4a0f8	COMPLETED	0	1	17179869184	3600000	1761403605400	1761403610324	1761403960334	354934	98.3	3.1	8218370048	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/f9/e4a0f86a2b2d83b53399079ed86a38
78	xpehh (Papuan 4)	53/c51e1e	COMPLETED	0	1	25769803776	7200000	1761403380468	1761403385315	1761404295345	914877	98.9	8.0	16251199488	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/53/c51e1e02567ef539f683898f8dc514
81	xpehh (Papuan 3)	cf/76a4f3	COMPLETED	0	1	25769803776	7200000	1761403600579	1761403605324	1761404550355	949776	98.9	8.2	16876736512	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/cf/76a4f352d12a29b26c9d220eadb141
2	run_sim (2)	27/5c1be0	COMPLETED	0	1	8589934592	10800000	1761399097336	1761399100130	1761404905372	5808036	98.9	1.4	2837352448	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/27/5c1be03a3e4b09b9c2d60e9288e289
83	vcfsubset (Papuan chr2)	59/93fe42	COMPLETED	0	1	4294967296	3600000	1761404905635	1761404910370	1761405055374	149739	97.3	0.0	86294528	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/59/93fe42ac83ca9f805c0823c41fdd03
85	pbs (Papuan 2)	68/cc6022	COMPLETED	0	1	17179869184	3600000	1761404916477	1761404920400	1761405305382	388905	98.3	3.8	10019680256	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/68/cc60227641c872f646430d1f013dd2
1	run_sim (1)	b9/40fe13	COMPLETED	0	1	8589934592	10800000	1761399101987	1761399105129	1761405915413	6813426	99.0	0.9	2648182784	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/b9/40fe130666828e60fb84ffaaa80388
84	xpehh (Papuan 2)	c3/1cb11a	COMPLETED	0	1	25769803776	7200000	1761404910476	1761404915373	1761406065405	1154929	99.0	10.1	20490936320	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/c3/1cb11ac7157a1717fe86ca59975afb
87	vcfsubset (Papuan chr1)	e1/87b06d	COMPLETED	0	1	4294967296	3600000	1761405920553	1761405925402	1761406070438	149885	97.4	0.0	85884928	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/e1/87b06d32612b46ef208840c2848a7b
89	concatvcf (Papuan)	89/8b76ed	COMPLETED	0	1	4294967296	3600000	1761406070726	1761406075405	1761406240415	169689	94.9	0.0	85950464	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/89/8b76edf894be8fafd50c60de653ca6
86	pbs (Papuan 1)	a9/0997ad	COMPLETED	0	1	17179869184	3600000	1761405915693	1761405920400	1761406315416	399723	98.2	3.8	10123644928	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/a9/0997ad2dad360637e433d90ab415e3
106	sprime (Papuan chr13)	3d/3fa6a5	COMPLETED	0	1	5368709120	10800000	1761406335561	1761406340415	1761406655428	319867	98.4	0.1	1404387328	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/3d/3fa6a5a9d5fc57d74e258a8ba27032
96	sprime (Papuan chr22)	17/0e4624	COMPLETED	0	1	5368709120	10800000	1761406269565	1761406270416	1761406660429	390864	98.7	0.5	1095327744	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/17/0e46242ac6fe46330ef205f960d039
95	sprime (Papuan chr21)	03/8cc253	COMPLETED	0	1	5368709120	10800000	1761406275563	1761406280413	1761406705429	429866	98.8	0.6	1125150720	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/03/8cc253b0633bad9c29fe2c3ef5f0b0
98	sprime (Papuan chr15)	d5/4b97a3	COMPLETED	0	1	5368709120	10800000	1761406287560	1761406290416	1761406715429	427869	98.4	0.6	1246756864	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/d5/4b97a3c05dfec5831ea3c6b462de76
97	sprime (Papuan chr19)	2b/82a76a	COMPLETED	0	1	5368709120	10800000	1761406281562	1761406285417	1761406740436	458874	98.8	0.6	1224491008	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/2b/82a76a26754b062ef4f0db00ab5b7d
105	sprime (Papuan chr14)	bc/b7a887	COMPLETED	0	1	5368709120	10800000	1761406329565	1761406330420	1761406755430	425865	98.4	0.7	1367003136	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/bc/b7a8879251aa44b4ea512d29aa5b05
92	sprime (Papuan chr18)	21/d41e13	COMPLETED	0	1	5368709120	10800000	1761406251561	1761406255414	1761406770443	518882	98.6	0.6	1178058752	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/21/d41e13ca7252dd1fbd250ac62de041
93	sprime (Papuan chr17)	d3/fa5067	COMPLETED	0	1	5368709120	10800000	1761406263562	1761406265416	1761406770449	506887	98.7	0.6	1232150528	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/d3/fa506720454c82d5d2b31fb0e47d2b
94	sprime (Papuan chr5)	38/7a63cd	COMPLETED	0	1	5368709120	10800000	1761406257563	1761406260413	1761406825432	567869	98.6	1.1	2275893248	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_4/38/7a63cd3946b320a6be63c936486775
