task_id	name	hash	status	exit	cpus	memory	time	submit	start	complete	duration	%cpu	%mem	peak_rss	workdir
58	vcfsubset (Papuan chr8)	19/a45f28	COMPLETED	0	1	4294967296	3600000	1764902944726	1764902948597	1764903023622	78896	95.8	0.0	81838080	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/19/a45f2835ced50059aca60755d0e018
52	xpehh (Papuan 15)	78/671827	COMPLETED	0	4	34359738368	10800000	1764902329651	1764902333589	1764903128599	798948	188.7	0.2	2696556544	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/78/6718274798bdde8ef55bf2b24def05
56	pbs (Papuan 8)	f8/658ff1	COMPLETED	0	1	17179869184	3600000	1764902938675	1764902943580	1764903143590	204915	97.1	0.5	6084866048	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/f8/658ff1eaf270f90259d7abf0a01646
55	pbs (Papuan 11)	29/6ea770	COMPLETED	0	1	17179869184	3600000	1764902919702	1764902923582	1764903153593	233891	97.5	2.2	5784367104	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/29/6ea77093f5e574ed82d144f2fe65d8
12	run_sim (12)	e2/eebadc	COMPLETED	0	1	8589934592	10800000	1764900315132	1764900318494	1764903223591	2908459	98.8	0.1	1884745728	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/e2/eebadc75d4b3797c228012b2622fcf
9	run_sim (9)	58/f5c4a6	COMPLETED	0	1	8589934592	10800000	1764900297133	1764900303465	1764903228592	2931459	98.5	1.0	1952653312	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/58/f5c4a603dda7352a2b410dcb01f184
60	vcfsubset (Papuan chr12)	03/51eb8f	COMPLETED	0	1	4294967296	3600000	1764903228756	1764903233590	1764903318597	89841	96.0	0.0	81915904	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/03/51eb8f32f6e9809fb4c2205db63d36
63	vcfsubset (Papuan chr9)	ab/3f5f0d	COMPLETED	0	1	4294967296	3600000	1764903246794	1764903248598	1764903323601	76807	96.2	0.0	81780736	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/ab/3f5f0dbf5f949162f94d6f11a77bdc
10	run_sim (10)	0b/71f112	COMPLETED	0	1	8589934592	10800000	1764900303127	1764900308474	1764903343599	3040472	98.8	0.1	1588346880	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/0b/71f11238fc634647ba07061df8e192
66	vcfsubset (Papuan chr10)	bb/a249ef	COMPLETED	0	1	4294967296	3600000	1764903348717	1764903353602	1764903423604	74887	95.9	0.0	82153472	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/bb/a249ef339341bfd84b081886d263f3
61	pbs (Papuan 12)	34/37aa0d	COMPLETED	0	1	17179869184	3600000	1764903234771	1764903238592	1764903428613	193842	97.8	0.4	5759131648	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/34/37aa0d78991a0fadb2282a18cacd69
7	run_sim (7)	89/fd3df8	COMPLETED	0	1	8589934592	10800000	1764900279145	1764900283477	1764903428601	3149456	98.7	0.2	1763196928	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/89/fd3df83759c77ab4f4eea9f6bc9831
62	pbs (Papuan 9)	e2/65a24d	COMPLETED	0	1	17179869184	3600000	1764903240712	1764903243600	1764903433602	192890	97.5	0.4	5953798144	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/e2/65a24d14287e85c3b78a9a78fd7860
70	vcfsubset (Papuan chr7)	44/26d8b8	COMPLETED	0	1	4294967296	3600000	1764903439744	1764903443610	1764903528603	88859	96.0	0.0	81776640	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/44/26d8b801bb57d62a1dcb7460e8fc1d
67	pbs (Papuan 10)	5f/dbf40f	COMPLETED	0	1	17179869184	3600000	1764903354736	1764903358602	1764903543605	188869	97.2	0.5	5786050560	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/5f/dbf40f6c6a0eb2fcd14beae36274b3
6	run_sim (6)	e6/9e43d5	COMPLETED	0	1	8589934592	10800000	1764900285141	1764900288468	1764903633640	3348499	98.8	0.1	1847119872	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/e6/9e43d51a7980a5fce5f08992623cbc
68	pbs (Papuan 7)	a0/5bb987	COMPLETED	0	1	17179869184	3600000	1764903428877	1764903433626	1764903688652	259775	92.3	0.5	6660235264	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/a0/5bb98736eba9eaba57e8baad6e7714
71	vcfsubset (Papuan chr6)	ea/b20439	COMPLETED	0	1	4294967296	3600000	1764903633831	1764903638607	1764903723611	89780	96.1	0.0	81833984	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/ea/b204393f7037477f2feb1b47b6ceee
73	pbs (Papuan 6)	0d/a8f502	COMPLETED	0	1	17179869184	3600000	1764903644797	1764903648606	1764903898613	253816	97.2	0.6	7095631872	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/0d/a8f5020b43103d09b5be9ede63019c
53	xpehh (Papuan 11)	08/0c85f1	COMPLETED	0	4	34359738368	10800000	1764902908845	1764902913589	1764904148619	1239774	188.4	0.4	4371177472	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/08/0c85f197b760834caab5f799d6ff1e
5	run_sim (5)	4e/596e68	COMPLETED	0	1	8589934592	10800000	1764900273195	1764900278462	1764904158621	3885426	98.9	0.1	2087931904	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/4e/596e68ca8581ad777d1ebb60b3750e
76	vcfsubset (Papuan chr5)	3e/4f091d	COMPLETED	0	1	4294967296	3600000	1764904169726	1764904173622	1764904263628	93902	96.6	0.0	81887232	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/3e/4f091dc0cbd635c7c1828112da2280
4	run_sim (4)	9f/58ffab	COMPLETED	0	1	8589934592	10800000	1764900267145	1764900273478	1764904373630	4106485	98.9	0.2	2275123200	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/9f/58ffab746a3183b39dbc3a6b001b59
75	pbs (Papuan 5)	f0/2694df	COMPLETED	0	1	17179869184	3600000	1764904163724	1764904168643	1764904418629	254905	97.6	0.7	7519711232	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/f0/2694df594d3d14009118c0226141d0
77	vcfsubset (Papuan chr4)	99/1cac04	COMPLETED	0	1	4294967296	3600000	1764904373806	1764904378626	1764904473631	99825	95.7	0.0	82010112	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/99/1cac049f08cd689be9099079d731c0
57	xpehh (Papuan 8)	fb/187473	COMPLETED	0	4	34359738368	10800000	1764902933748	1764902938579	1764904483661	1549913	196.4	0.4	4570726400	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/fb/187473a19a1cd6139d0407cdbfa5f4
78	pbs (Papuan 4)	bf/769387	COMPLETED	0	1	17179869184	3600000	1764904378723	1764904383632	1764904663663	284940	97.6	0.6	7934042112	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/bf/769387b6631139c6f66ceea55f0ade
59	xpehh (Papuan 12)	59/13c4e3	COMPLETED	0	4	34359738368	10800000	1764903223828	1764903228601	1764904728637	1504809	186.0	0.4	4337926144	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/59/13c4e3ace9f26a4d173c8238c00dcc
64	xpehh (Papuan 9)	c2/36b1a5	COMPLETED	0	4	34359738368	10800000	1764903252742	1764903258598	1764904848639	1595897	191.4	0.4	4476477440	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/c2/36b1a538772263c658a528a6e22b6a
65	xpehh (Papuan 10)	0c/08463f	COMPLETED	0	4	34359738368	10800000	1764903343806	1764903348603	1764904943647	1599841	190.5	0.4	4377260032	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/0c/08463fef3f40e781d35af4e089bc62
3	run_sim (3)	91/21dd59	COMPLETED	0	1	8589934592	10800000	1764900261152	1764900268461	1764905058646	4797494	98.9	0.2	3534454784	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/91/21dd59e4c030ff919ced3aa3e45fed
80	vcfsubset (Papuan chr3)	00/37d4f6	COMPLETED	0	1	4294967296	3600000	1764905069748	1764905073645	1764905173651	103903	96.4	0.0	81887232	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/00/37d4f6c6a7c23549d0fdeb1d2a50f0
69	xpehh (Papuan 7)	f9/2fc712	COMPLETED	0	4	34359738368	10800000	1764903433742	1764903438600	1764905308657	1874915	191.6	0.4	5012279296	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/f9/2fc7125dcf6d187f04a3a0a8c4a0f2
81	pbs (Papuan 3)	fc/412397	COMPLETED	0	1	17179869184	3600000	1764905058865	1764905063644	1764905348652	289787	95.3	0.6	8331214848	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/fc/4123977db7bb5f034c6c039132a664
72	xpehh (Papuan 6)	f2/09da09	COMPLETED	0	4	34359738368	10800000	1764903638775	1764903643609	1764905793669	2154894	200.1	0.5	5352882176	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/f2/09da09b9384c359efa49489c581778
74	xpehh (Papuan 5)	b1/3ed26e	COMPLETED	0	4	34359738368	10800000	1764904158812	1764904163624	1764905993674	1834862	192.8	0.5	5671587840	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/b1/3ed26eec00d4ce28db801200fb72a9
79	xpehh (Papuan 4)	1a/3198a8	COMPLETED	0	4	34359738368	10800000	1764904384719	1764904388628	1764906593718	2208999	192.2	0.5	5983494144	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/1a/3198a896bef32843c71cf657c27f08
2	run_sim (2)	1a/3d6163	COMPLETED	0	1	8589934592	10800000	1764900250456	1764900253464	1764906798723	6548267	98.9	0.2	2708414464	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/1a/3d61636910d9e6af405b018cc6c62f
85	vcfsubset (Papuan chr2)	59/2a21d8	COMPLETED	0	1	4294967296	3600000	1764906809816	1764906813724	1764906933728	123912	96.6	0.0	81907712	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/59/2a21d89eb50dd3427ed58524c6170d
83	pbs (Papuan 2)	11/dddc7c	COMPLETED	0	1	17179869184	3600000	1764906798886	1764906803736	1764907133731	334845	97.0	0.7	10134151168	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/11/dddc7c6208db2bab877c4f430e150c
82	xpehh (Papuan 3)	63/473233	COMPLETED	0	4	34359738368	10800000	1764905063740	1764905068644	1764907143731	2079991	189.5	0.6	6265274368	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/63/4732334f7e50b6d4c8caede22fbc94
1	run_sim (1)	fc/368288	COMPLETED	0	1	8589934592	10800000	1764900255152	1764900258464	1764907933750	7678598	99.0	0.2	2886586368	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/fc/368288c2a8f9951979368682caac63
88	vcfsubset (Papuan chr1)	e7/443b64	COMPLETED	0	1	4294967296	3600000	1764907944871	1764907948754	1764908083775	138904	96.7	0.0	81862656	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/e7/443b64afcfabc5d9af015dbfc05308
89	concatvcf (Papuan)	90/ead922	COMPLETED	0	1	4294967296	3600000	1764908084033	1764908088753	1764908233757	149724	94.5	0.0	81989632	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/90/ead922283b08b45c5ef6daaa98e0e4
87	pbs (Papuan 1)	ba/6f3d7f	COMPLETED	0	1	17179869184	3600000	1764907938864	1764907943773	1764908463819	524955	94.3	3.9	10315677696	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/ba/6f3d7f8d448a392238d38eaaa34cd0
95	sprime (Papuan chr21)	79/99c846	COMPLETED	0	1	5368709120	14400000	1764908268887	1764908273755	1764908608770	339883	98.1	0.1	1020243968	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/79/99c846c2828fb7edccf73dbe55dce2
98	sprime (Papuan chr15)	36/ded6f2	COMPLETED	0	1	5368709120	14400000	1764908280894	1764908283758	1764908618801	337907	97.9	0.1	1256275968	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/36/ded6f2c03a65b1536df90a5c6c4fc2
93	sprime (Papuan chr17)	6e/606027	COMPLETED	0	1	5368709120	14400000	1764908244898	1764908248763	1764908623770	378872	98.0	0.1	1363501056	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/6e/606027c5dac150e07c59227a133517
92	sprime (Papuan chr18)	14/b25457	COMPLETED	0	1	5368709120	14400000	1764908250944	1764908258779	1764908633771	382827	98.0	0.1	1307959296	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/14/b254578f4faa416c8be97187fe42c5
97	sprime (Papuan chr19)	9b/e8fc51	COMPLETED	0	1	5368709120	14400000	1764908274887	1764908278756	1764908638771	363884	97.8	0.1	1174421504	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/9b/e8fc5192ae1d736bac748aca5f01ac
105	sprime (Papuan chr14)	29/db6111	COMPLETED	0	1	5368709120	14400000	1764908322892	1764908328758	1764908658792	335900	97.8	0.1	1358323712	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/29/db61110acc8796a3ecafa18ec09fc7
96	sprime (Papuan chr22)	22/f87ee8	COMPLETED	0	1	5368709120	14400000	1764908262890	1764908268818	1764908673846	410956	97.4	0.5	1104625664	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/22/f87ee8ee2a53e1a549e55071c98ee4
94	sprime (Papuan chr5)	f1/334557	COMPLETED	0	1	5368709120	14400000	1764908256893	1764908258802	1764908678806	421913	97.9	0.2	2342555648	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/f1/334557eb8d7e4cdf68afd217da239d
99	sprime (Papuan chr8)	b0/6f5d3d	COMPLETED	0	1	5368709120	14400000	1764908292888	1764908293760	1764908733775	440887	97.8	0.2	2031620096	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/b0/6f5d3dc31c9c270549d6917b477f1b
108	sprime (Papuan chr20)	16/99ac54	COMPLETED	0	1	5368709120	14400000	1764908334887	1764908338757	1764908733780	398893	98.0	0.1	1076404224	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1c/16/99ac5463767b434511ea4d46323e29
