task_id	name	hash	status	exit	cpus	memory	time	submit	start	complete	duration	%cpu	%mem	peak_rss	workdir
48	vcfsubset (Papuan chr16)	7a/4ccfb8	COMPLETED	0	1	4294967296	3600000	1761456014804	1761456019582	1761456079590	64786	96.0	0.0	81354752	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/7a/4ccfb87feb3605b041b9b89bf28db0
47	pbs (Papuan 16)	08/824678	COMPLETED	0	1	17179869184	3600000	1761456009915	1761456014623	1761456169586	159671	97.2	1.5	3895574528	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/08/8246788d521b5c0e6f3836fc2f06ba
43	xpehh (Papuan 13)	2c/11a89b	COMPLETED	0	1	25769803776	7200000	1761455790770	1761455794615	1761456219586	428816	98.4	0.7	8231821312	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/2c/11a89b10a10ba7d5c4083e41bdd37f
44	xpehh (Papuan 17)	e7/3d7c1d	COMPLETED	0	1	25769803776	7200000	1761455844906	1761455849581	1761456224617	379711	97.5	0.6	7272763392	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/e7/3d7c1d817dba1c0e447c48d6438408
15	run_sim (15)	ec/627ba5	COMPLETED	0	1	8589934592	10800000	1761454259173	1761454264508	1761456364592	2105419	98.5	0.1	1122226176	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/ec/627ba5d0fa0140d82e156b9165bee5
51	vcfsubset (Papuan chr15)	17/98ff0f	COMPLETED	0	1	4294967296	3600000	1761456369713	1761456374607	1761456429601	59888	92.3	0.0	81850368	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/17/98ff0f90f7704f5703716cb26ae8db
49	xpehh (Papuan 16)	65/e3c023	COMPLETED	0	1	25769803776	7200000	1761456020803	1761456024590	1761456464622	443819	97.2	3.8	7734226944	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/65/e3c02397d4067896703b15571468b1
52	pbs (Papuan 15)	79/491aba	COMPLETED	0	1	17179869184	3600000	1761456375698	1761456379601	1761456504602	128904	89.4	0.3	3517820928	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/79/491aba496b59c797e9df9322e5d444
11	run_sim (11)	d0/3df5a5	COMPLETED	0	1	8589934592	10800000	1761454235196	1761454239504	1761456709606	2474410	98.6	0.2	2543968256	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/d0/3df5a508ddb4883475237917cc9518
50	xpehh (Papuan 15)	24/fccf49	COMPLETED	0	1	25769803776	7200000	1761456364777	1761456369592	1761456764609	399832	97.9	3.4	7055908864	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/24/fccf4938b9bbedfc96ed57c0deab50
8	run_sim (8)	cb/85c64c	COMPLETED	0	1	8589934592	10800000	1761454223272	1761454224513	1761456779634	2556362	98.6	1.1	2604015616	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/cb/85c64c58933f97e974cf3b899affd9
55	vcfsubset (Papuan chr11)	6c/f79088	COMPLETED	0	1	4294967296	3600000	1761456715212	1761456719609	1761456804609	89397	95.3	0.0	82436096	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/6c/f790886e115acc8fd9d294ff560f66
9	run_sim (9)	13/766690	COMPLETED	0	1	8589934592	10800000	1761454217196	1761454224503	1761456859610	2642414	98.7	0.7	1755009024	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/13/766690953637be217a9f20d4c90d11
56	vcfsubset (Papuan chr8)	7c/3a6fd9	COMPLETED	0	1	4294967296	3600000	1761456790724	1761456794621	1761456884616	93892	96.3	0.0	81575936	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/7c/3a6fd9124ce09c898893bc7241158f
60	vcfsubset (Papuan chr9)	af/d4cf56	COMPLETED	0	1	4294967296	3600000	1761456864709	1761456869612	1761456954614	89905	96.4	0.0	81645568	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/af/d4cf561cccebaf53674bc13b8505cc
53	pbs (Papuan 11)	12/7117bf	COMPLETED	0	1	17179869184	3600000	1761456710953	1761456714648	1761456959643	248690	97.5	2.2	5781291008	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/12/7117bf8b125b46d078785ea44d17c6
58	pbs (Papuan 8)	ca/910477	COMPLETED	0	1	17179869184	3600000	1761456784726	1761456789607	1761457034614	249888	97.8	2.3	6070980608	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/ca/9104779b67ae4deda7761fa283d1a9
59	pbs (Papuan 9)	2d/5bd48e	COMPLETED	0	1	17179869184	3600000	1761456859745	1761456864607	1761457089615	229870	97.7	2.2	5814587392	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/2d/5bd48edb3484f485d71912d5a3feef
12	run_sim (12)	40/a27fe2	COMPLETED	0	1	8589934592	10800000	1761454241170	1761454244533	1761457094621	2853451	98.7	0.1	1554460672	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/40/a27fe221934ec0e5c4193d950c2941
62	vcfsubset (Papuan chr12)	1e/d2179e	COMPLETED	0	1	4294967296	3600000	1761457094958	1761457099617	1761457184622	89664	96.2	0.0	81727488	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/1e/d2179ebb8a8a4c2c135efe4aaefcc7
10	run_sim (10)	e9/faa8e3	COMPLETED	0	1	8589934592	10800000	1761454229171	1761454234505	1761457239619	3010448	98.7	0.1	1574060032	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/e9/faa8e3d596f88c1bf992f3bc883c7c
7	run_sim (7)	61/de3493	COMPLETED	0	1	8589934592	10800000	1761454211257	1761454214506	1761457284623	3073366	98.5	0.6	1755422720	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/61/de349385f60ca1c6b8864cf1341ca0
63	pbs (Papuan 12)	34/2fb7f7	COMPLETED	0	1	17179869184	3600000	1761457099762	1761457104616	1761457329624	229862	97.7	2.2	5668958208	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/34/2fb7f72beedd86c4a11931408a4ad1
66	vcfsubset (Papuan chr10)	2a/b10076	COMPLETED	0	1	4294967296	3600000	1761457244744	1761457249623	1761457334625	89881	96.6	0.0	81793024	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/2a/b100765f6f923fece482def2fd64ad
54	xpehh (Papuan 11)	1b/e04d3c	COMPLETED	0	1	25769803776	7200000	1761456721216	1761456724606	1761457339624	618408	98.3	1.0	11651825664	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/1b/e04d3c844a9fff6da940a4d7202be9
68	vcfsubset (Papuan chr7)	64/ffb3f6	COMPLETED	0	1	4294967296	3600000	1761457284776	1761457289622	1761457389628	104852	96.9	0.0	81657856	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/64/ffb3f6432f739726462ae5fca11c39
65	pbs (Papuan 10)	82/c73096	COMPLETED	0	1	17179869184	3600000	1761457239811	1761457244621	1761457474628	234817	97.6	2.5	5676077056	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/82/c7309630557eff03683a7efa928a0a
57	xpehh (Papuan 8)	22/e3da38	COMPLETED	0	1	25769803776	7200000	1761456779791	1761456784605	1761457484631	704840	98.3	6.0	12343476224	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/22/e3da38262c06af8aba5b348f495967
61	xpehh (Papuan 9)	54/77d97d	COMPLETED	0	1	25769803776	7200000	1761456870727	1761456874615	1761457539632	668905	98.1	5.7	11864477696	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/54/77d97d53330d8efdee048dd9ae6b9f
69	pbs (Papuan 7)	aa/8a4b3e	COMPLETED	0	1	17179869184	3600000	1761457289712	1761457294626	1761457574633	284921	97.8	2.5	6648565760	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/aa/8a4b3efb4a1c4e4987c06ea5fce5b9
64	xpehh (Papuan 12)	a5/5513ab	COMPLETED	0	1	25769803776	7200000	1761457105811	1761457109620	1761457759637	653826	98.3	5.6	11458768896	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/a5/5513abae8b28d2235e5d9c7db7c7ff
6	run_sim (6)	85/f61668	COMPLETED	0	1	8589934592	10800000	1761454205179	1761454209504	1761457779635	3574456	98.8	0.8	1978265600	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/85/f61668601c234955d7bd97128f28ab
67	xpehh (Papuan 10)	ea/9ce307	COMPLETED	0	1	25769803776	7200000	1761457250773	1761457254625	1761457884643	633870	96.4	1.0	11488559104	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/ea/9ce30787cb019287d9b4583276a3ae
72	vcfsubset (Papuan chr6)	7d/f3e016	COMPLETED	0	1	4294967296	3600000	1761457784719	1761457789647	1761457894642	109923	96.7	0.0	81981440	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/7d/f3e016f049ab383917c9d3dfcfa272
70	xpehh (Papuan 7)	2b/a62540	COMPLETED	0	1	25769803776	7200000	1761457295710	1761457299623	1761458004646	708936	98.5	1.3	13573910528	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/2b/a62540391b6622de76794bcccbc10f
71	pbs (Papuan 6)	a5/4ac287	COMPLETED	0	1	17179869184	3600000	1761457779785	1761457784643	1761458069648	289863	97.7	2.7	7090323456	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/a5/4ac287496100669af1a78f18a0ecf2
5	run_sim (5)	63/c35792	COMPLETED	0	1	8589934592	10800000	1761454193233	1761454199500	1761458099657	3906424	98.7	0.8	2094690304	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/63/c3579296be12605555d8703a61e749
76	vcfsubset (Papuan chr5)	41/4aa79f	COMPLETED	0	1	4294967296	3600000	1761458110743	1761458114651	1761458224654	113911	97.2	0.0	81747968	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/41/4aa79fcd4b0feb0fd3ff47d8e0b1f8
75	pbs (Papuan 5)	9b/2c7eec	COMPLETED	0	1	17179869184	3600000	1761458104743	1761458109648	1761458344658	239915	97.6	0.7	7507668992	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/9b/2c7eec3d6809c47691667fababe24b
73	xpehh (Papuan 6)	12/3adf3c	COMPLETED	0	1	25769803776	7200000	1761457790723	1761457794642	1761458619666	828943	98.5	7.1	14533709824	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/12/3adf3cebf79f1c73921d29cdb7a38f
3	run_sim (3)	e5/db8971	COMPLETED	0	1	8589934592	10800000	1761454199212	1761454204507	1761458669665	4470453	98.9	0.9	2263347200	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/e5/db89719ae712420d1ba2ca13c4bced
78	vcfsubset (Papuan chr3)	33/2631a1	COMPLETED	0	1	4294967296	3600000	1761458669885	1761458674664	1761458794682	124797	96.6	0.0	81670144	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/33/2631a13eb6e0c6b5422e0fc1eaddbb
74	xpehh (Papuan 5)	79/fd2b17	COMPLETED	0	1	25769803776	7200000	1761458099872	1761458104650	1761458964685	864813	98.7	7.6	15388553216	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/79/fd2b17534de3adc7067f3f00554416
77	pbs (Papuan 3)	64/9a47bb	COMPLETED	0	1	17179869184	3600000	1761458674770	1761458679674	1761459019717	344947	98.1	3.1	8200695808	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/64/9a47bb407f7e17b4c880b64c6d50fe
4	run_sim (4)	16/d8801b	COMPLETED	0	1	8589934592	10800000	1761454187258	1761454189501	1761459174695	4987437	99.0	1.3	2642464768	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/16/d8801b394983845c0ffa0621679845
81	vcfsubset (Papuan chr4)	8d/a4bc21	COMPLETED	0	1	4294967296	3600000	1761459174894	1761459179691	1761459294698	119804	97.0	0.0	81571840	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/8d/a4bc213b7c752732bb8eb66d0815a5
80	pbs (Papuan 4)	13/910b93	COMPLETED	0	1	17179869184	3600000	1761459185789	1761459189691	1761459504702	318913	98.1	3.0	7927664640	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/13/910b93bc726c1d476588c5f062ac77
79	xpehh (Papuan 3)	b2/3b187f	COMPLETED	0	1	25769803776	7200000	1761458680769	1761458684678	1761459549698	868929	98.8	1.5	16804675584	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/b2/3b187f2dead6b9a63fa348f3e5235e
82	xpehh (Papuan 4)	15/575541	COMPLETED	0	1	25769803776	7200000	1761459179789	1761459184695	1761460099714	919925	98.7	7.9	16254607360	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/15/575541fb2568d0bee3446d8571d701
2	run_sim (2)	38/95747c	COMPLETED	0	1	8589934592	10800000	1761454176505	1761454179525	1761461584751	7408246	98.9	1.1	2709389312	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/38/95747c22c86931440731244fa0bb94
84	vcfsubset (Papuan chr2)	d0/54c2fc	COMPLETED	0	1	4294967296	3600000	1761461589852	1761461594753	1761461739799	149947	96.5	0.0	81637376	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/d0/54c2fca7c0efd1d3d8806ebd477f44
85	pbs (Papuan 2)	53/63e98b	COMPLETED	0	1	17179869184	3600000	1761461595853	1761461599754	1761462029782	433929	97.3	3.8	10006024192	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/53/63e98be58e999a6306bc628fc0978c
1	run_sim (1)	0b/b88b5e	COMPLETED	0	1	8589934592	10800000	1761454181269	1761454184502	1761462609806	8428537	99.0	1.5	2989031424	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/0b/b88b5e799a3c2d0104cf6180a77470
83	xpehh (Papuan 2)	42/20a5aa	COMPLETED	0	1	25769803776	7200000	1761461584952	1761461589750	1761462674806	1089854	98.7	1.9	20456558592	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/42/20a5aa77037628b202abaebdd9d123
87	vcfsubset (Papuan chr1)	88/019f43	COMPLETED	0	1	4294967296	3600000	1761462610084	1761462614806	1761462764821	154737	96.9	0.0	81805312	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/88/019f43e5394d5c8d0523d3d586c77f
89	concatvcf (Papuan)	da/e892fb	COMPLETED	0	1	4294967296	3600000	1761462765074	1761462769810	1761462939818	174744	94.5	0.0	81698816	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/da/e892fb9dc0cf20c30f0b5b088e23d8
86	pbs (Papuan 1)	81/6f5b28	COMPLETED	0	1	17179869184	3600000	1761462614987	1761462619815	1761462949818	334831	97.4	0.7	10333245440	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/81/6f5b283fbcf2144b4603ea25bb6104
93	sprime (Papuan chr17)	9c/0f9690	COMPLETED	0	1	5368709120	14400000	1761462956989	1761462959846	1761463344828	387839	98.2	0.1	1299890176	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/9c/0f969055dee73d31a837ef9b6392ab
106	sprime (Papuan chr13)	c8/21e584	COMPLETED	0	1	5368709120	14400000	1761463028995	1761463029824	1761463344838	315843	97.8	0.1	1407139840	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/c8/21e584dc5c00fd5b59c575dba5a79a
105	sprime (Papuan chr14)	bc/b66254	COMPLETED	0	1	5368709120	14400000	1761463034988	1761463039817	1761463354831	319843	98.0	0.1	1309425664	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/bc/b66254411643f25d02519098f00047
96	sprime (Papuan chr22)	f6/2c125d	COMPLETED	0	1	5368709120	14400000	1761462974991	1761462979816	1761463364828	389837	98.2	0.4	753516544	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/f6/2c125de61d4e0422d3591036200acf
98	sprime (Papuan chr15)	f0/1ae019	COMPLETED	0	1	5368709120	14400000	1761462986999	1761462989817	1761463419827	432828	98.5	0.6	1302999040	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/f0/1ae0194f2caff4bb65a507c7c79c1a
104	sprime (Papuan chr6)	ba/cd77ea	COMPLETED	0	1	5368709120	14400000	1761463016988	1761463019849	1761463424839	407851	98.1	0.2	2088443904	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/ba/cd77eab40770224e8df66f8f99e23b
95	sprime (Papuan chr21)	ed/eda405	COMPLETED	0	1	5368709120	14400000	1761462968987	1761462969817	1761463429832	460845	98.2	0.6	1134231552	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/ed/eda405eb587dbba7a806f14e1a611d
102	sprime (Papuan chr4)	9a/6bea02	COMPLETED	0	1	5368709120	14400000	1761463004988	1761463009817	1761463434830	429842	98.2	0.2	2452365312	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/9a/6bea020c83d70a30885cfa64d03fa8
108	sprime (Papuan chr20)	2c/112c8a	COMPLETED	0	1	5368709120	14400000	1761463040991	1761463044816	1761463444831	403840	96.3	0.1	1062830080	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_9/2c/112c8a1d12d302c8fbf0062eb4b69e
